NU_ANO_CENSO;NO_MUNICIPIO;CO_MUNICIPIO;NO_ENTIDADE;CO_ENTIDADE;TP_DEPENDENCIA;TP_CATEGORIA_ESCOLA_PRIVADA;TP_LOCALIZACAO;DS_ENDERECO;NU_ENDERECO;DS_COMPLEMENTO;NO_BAIRRO;CO_CEP;TP_SITUACAO_FUNCIONAMENTO;Qtd_Prof;Qtd_Matri_Inf;Qtd_Matri_Fund;Qtd_Matri_Med;Qtd_Matri_Prof;Qtd_Matri_Eja;Qtd_Matri_Esp;Latitude;Longitude;Precisao_Tipo
2024;Rio Grande;4315602;ESC EST ENS MED ENG ROBERTO BASTOS TELLECHEA;43113788;2;0;1;AV AVENIDA DOS GRANDES LAGOS 300;300;;PARQUE MARINHA;96215010;1;28;0;591;642;0;165;68;-32,1005574;-52,1811982;ROOFTOP
2024;Rio Grande;4315602;ESC EST ENS MED LILIA NEVES;43113540;2;0;1;R RUA TRAJANO LOPES 149;149;;QUINTA;96222164;1;17;0;339;1269;0;0;126;-32,0754117;-52,2613452;ROOFTOP
2024;Rio Grande;4315602;ESC EST ENS MED PROF CARLOS LOREA PINTO;43113850;2;0;1;R RUA IRMAO FIDENCIO 55;55;;COHAB IV;96214320;1;24;0;837;837;0;0;144;-32,0794053;-52,1840941;ROOFTOP
2024;Rio Grande;4315602;ESC EST ENS MED SILVA GAMA;43113605;2;0;1;R ITAQUI 400;400;;CASSINO;96205150;1;26;0;981;1272;0;309;118;-32,17773880000001;-52,1669489;ROOFTOP
2024;Rio Grande;4315602;ESC EST IND EF PARA MIRIM;43212816;2;0;2;R R. PRINCIPAL  ALDEIA PARA ROK SN;SN;;DISTRITO DOMINGOS PE;96219000;1;0;4;9;0;0;0;0;-32,0407893;-52,1016953;APPROXIMATE
2024;Rio Grande;4315602;ESC MEDIA SANTA MEDIANEIRA;43113656;4;2;1;RUA CONSELHEIRO TEIXEIRA JUNIOR;667;;CIDADE NOVA;96211540;1;16;120;1137;237;0;0;28;-32,0434628;-52,1098709;ROOFTOP
2024;Rio Grande;4315602;ESC MUN EDUC ESP MARIA LUCIA LUZZARDI;43183131;3;0;1;RUA MARECHAL DEODORO;595;;CIDADE NOVA;96211480;1;9;32;306;0;0;0;236;-32,0395407;-52,1049149;ROOFTOP
2024;Rio Grande;4315602;ESC MUN ENS FUN ALCIDES MAIA;43112862;3;0;2;RODOVIA BR-392;;CAPAO SECO;POVO NOVO;96224390;1;1;94;312;0;0;0;118;-31,8970726;-52,3180607;GEOMETRIC_CENTER
2024;Rio Grande;4315602;ESC MUN ENS FUN ANA NERI;43112870;3;0;1;RUA ANA PERNIGOTTI;S/Nº;;BOLAXA;96217010;1;12;0;822;0;0;0;66;-32,1698751;-52,1852311;GEOMETRIC_CENTER
2024;Rio Grande;4315602;ESC MUN ENS FUN APOLINARIO PORTO ALEGRE;43112897;3;0;2;FREDERICO ALBUQUERQUE;1032;DISTRITO;ILHA DOS MARINHEIROS;96223000;1;2;24;39;0;0;0;10;-31,9999091;-52,1016139;RANGE_INTERPOLATED
2024;Rio Grande;4315602;ESC MUN ENS FUN ARGEMIRO DIAS DE LIMA;43113133;3;0;2;EST.RG 175;Nº6;AP.0500;PALMA;96211000;1;4;38;54;0;0;0;18;-32,0495967;-52,3320935;GEOMETRIC_CENTER
2024;Rio Grande;4315602;ESC MUN ENS FUN ASSIS BRASIL;43112900;3;0;1;RUA DOUTOR JAMES DARCY;S/N;;VILA SANTA ROSA;96214430;1;14;0;1422;0;0;225;154;-32,0821396;-52,1919669;GEOMETRIC_CENTER
2024;Rio Grande;4315602;ESC MUN ENS FUN BARAO DO RIO BRANCO;43113397;3;0;1;AVENIDA DOS BANDEIRANTES;76;;VILA JUNCAO;96212450;1;10;130;426;0;0;0;84;-32,0528423;-52,1430975;ROOFTOP
2024;Rio Grande;4315602;ESC MUN ENS FUN BENTO GONCALVES;43112927;3;0;1;RUA CORONEL SALGADO;71;;QUINTA;96222137;1;15;0;1122;0;0;0;184;-32,0794805;-52,2502109;ROOFTOP
2024;Rio Grande;4315602;ESC MUN ENS FUN CLEMENTE PINTO;43112943;3;0;1;RUA DOM PEDRO I;444;;CIDADE NOVA;96211560;1;15;98;1392;0;0;0;104;-32,0408315;-52,1147234;ROOFTOP
2024;Rio Grande;4315602;ESC MUN ENS FUN CORIOLANO BENICIO;43113869;3;0;2;TRAVESSA VINTE;107;VILA ABEL CRAVO;QUINTA;96222706;1;15;0;861;0;0;207;144;-32,0811921;-52,26465229999999;RANGE_INTERPOLATED
2024;Rio Grande;4315602;ESC MUN ENS FUN D PEDRO II;43112986;3;0;1;RUA CRISTOVAO PEREIRA;880;;VILA SAO JOAO;96213170;1;0;122;840;0;0;0;94;-32,055488;-52,16071179999999;RANGE_INTERPOLATED
2024;Rio Grande;4315602;ESC MUN ENS FUN DR ANSELMO DIAS LOPES;43113745;3;0;1;RUA PEDRO CARNEIRO PEREIRA;12;;VILA MARIA;96203410;1;11;108;480;0;0;0;52;-32,0660322;-52,1510145;ROOFTOP
2024;Rio Grande;4315602;ESC MUN ENS FUN DR LIBERATO SALZANO VIEIRA DA CUNHA;43113001;3;0;2;AREA RURAL;188;;AREA RURAL DE QUINTA / ARRAIAL;96222899;1;0;30;90;0;0;0;20;-32,0214336;-52,28212600000001;APPROXIMATE
2024;Rio Grande;4315602;ESC MUN ENS FUN DR ROQUE AITA JUNIOR;43113010;3;0;1;AVENIDA OSVALDO ARANHA;159;;PARQUE RESIDENCIAL COELHO;96202020;1;9;42;225;0;0;0;70;-32,0612975;-52,14168979999999;RANGE_INTERPOLATED
2024;Rio Grande;4315602;ESC MUN ENS FUN DR RUI POESTER PEIXOTO;43113265;3;0;1;RUA QUINTINO BOCAIUVA;322/324;;VILA SAO MIGUEL;96212490;1;22;156;1773;0;0;300;224;-32,0533309;-52,15308150000001;ROOFTOP
2024;Rio Grande;4315602;ESC MUN ENS FUN HUMBERTO DE CAMPOS;43113095;3;0;2;RUA UM- VILA OLINDA;S/N;;SENANDES;96217110;1;0;12;96;0;0;0;26;-32,1550673;-52,1941391;GEOMETRIC_CENTER
2024;Rio Grande;4315602;ESC MUN ENS FUN PEDRO CARLOS PEIXOTO PRIMO;43169961;3;0;1;AVENIDA CASSINO;1316;;CASSINO;96210000;1;12;0;858;0;0;0;192;-32,1989682;-52,1724697;ROOFTOP
2024;Rio Grande;4315602;ESC MUN ENS FUN PORTO SEGURO;43113915;3;0;1;RUA DAS ALGAS;340;;PARQUE MARINHA;96215500;1;20;56;1629;0;0;177;156;-32,0990431;-52,18657;ROOFTOP
2024;Rio Grande;4315602;ESC MUN ENS FUN PROF JAYME GOMES MONTEIRO;43113761;3;0;1;RUA PANDIA CALOGERAS;1299;;PROFILURBI;96213342;1;10;70;603;0;0;0;72;-32,0645281;-52,1723928;RANGE_INTERPOLATED
2024;Rio Grande;4315602;ESC MUN ENS FUN PROF JOAO DE OLIVEIRA MARTINS;43113834;3;0;1;RUA IRMAO ISICIO;125;;CASTELO BRANCO;96214150;1;16;0;2274;0;0;0;322;-32,0761054;-52,17950930000001;RANGE_INTERPOLATED
2024;Rio Grande;4315602;ESC MUN ENS FUN PROF SYLVIA CENTENO XAVIER;43174868;3;0;2;FREDERICO DE ALBUQUERQUE;580;;ILHA DOS MARINHEIROS;96223000;1;2;0;96;0;0;0;22;-31,9990327;-52,10053019999999;RANGE_INTERPOLATED
2024;Rio Grande;4315602;ESC MUN ENS FUN RAMIZ GALVAO;43113249;3;0;1;RUA MARIA FRANCISCA;27;;ZONA PORTUARIA;96204014;1;11;62;270;0;0;78;82;-32,0630894;-52,0857167;ROOFTOP
2024;Rio Grande;4315602;ESC MUN ENS FUN SAO JOAO BATISTA;43113290;3;0;1;RUA PANDIA CALOGERAS;598;;VILA SAO JOAO;96213022;1;12;0;597;0;0;300;108;-32,0606923;-52,1616028;ROOFTOP
2024;Rio Grande;4315602;ESC MUN ENS FUN SAO MIGUEL;43113303;3;0;1;RUA PANDIA CALOGERAS;148;;VILA SAO MIGUEL;96212660;1;11;72;492;0;0;0;74;-32,057737;-52,1517145;ROOFTOP
2024;Rio Grande;4315602;ESC MUN ENS FUN VIRIATO CORREA;43113320;3;0;1;RUA ALMIRANTE BARROSO;433;;GETULIO VARGAS;96201001;1;16;80;789;0;0;330;136;-32,0394072;-52,08701019999999;ROOFTOP
2024;Rio Grande;4315602;ESC MUN ENS FUND CORACAO DE MARIA;43112960;3;0;2;FREDERICO ALBUQUERQUE;426;;ILHA DOS MARINHEIROS;96223000;1;0;0;45;0;0;0;14;-32,0113462;-52,1293508;ROOFTOP
2024;Rio Grande;4315602;ESC MUN ENS FUND CORONEL PEDRO OSORIO;43112978;3;0;2;BR 471 KM 74 CERRITO - TAIM;;;TAIM;96221000;1;4;38;177;0;0;0;26;-32,4150475;-52,5616857;GEOMETRIC_CENTER
2024;Rio Grande;4315602;ESC MUN ENS FUND CRISTOVAO PEREIRA DE ABREU;43113370;3;0;2;RUA DEMOCRITO CAETANO DIAS;;;ILHA DA TOROTAMA;96201220;1;16;28;222;0;0;48;46;-31,9251444;-52,1806128;APPROXIMATE
2024;Rio Grande;4315602;ESC MUN ENS FUND FRANCA PINTO;43113028;3;0;1;RUA MINAS GERAIS;500;;MIGUEL DE CASTRO MOREIRA;96211660;1;23;208;1713;0;0;456;220;-32,0445321;-52,1217933;ROOFTOP
2024;Rio Grande;4315602;ESC MUN ENS FUND MARILIA RODRIGUES SANTOS;43113311;3;0;1;RUA TRES;67;;SENANDES;96217103;1;9;50;495;0;0;0;48;-32,119076;-52,17448049999999;ROOFTOP
2024;Rio Grande;4315602;ESC MUN ENS FUND PROFª ALBA ITALA ANSELMO OLINTO;43113923;3;0;2;BR 471 KM 99;S/N;;ALBARDAO / TAIM;96221000;1;3;10;15;0;0;0;0;-32,4150475;-52,5616857;GEOMETRIC_CENTER
2024;Rio Grande;4315602;ESC MUNIC ENS FUND PROFª ZELLY PEREIRA ESMERALDO;43207146;3;0;1;RUA DANTE DAPUZZO;323;PREDIO ESCOLAR;CIDADE DE AGUEDA;96214612;1;20;256;915;0;0;264;174;-32,0848674;-52,1838685;ROOFTOP
2024;Rio Grande;4315602;ESC TECNICA EST GETULIO VARGAS;43112820;2;0;1;R DOM BOSCO SN;SN;;COHAB II;96211434;1;26;0;0;2394;983;0;142;-32,0473984;-52,1273749;GEOMETRIC_CENTER
2024;Rio Grande;4315602;ESCOLA DE EDUCACAO E ENSINO FUNDAMENTAL SANTA RITA;43076327;4;1;1;AVENIDA ENGENHEIRO ENNIO RODRIGUES MAURER;51;;CASSINO;96206030;1;13;208;141;0;0;0;12;-32,1764405;-52,1599403;ROOFTOP
2024;Rio Grande;4315602;ESCOLA DE EDUCACAO INFANTIL CAMINHO ENCANTADO;43217168;4;1;1;RUA ANDRADAS;306;;CENTRO;96200030;1;4;46;0;0;0;0;0;-32,0349832;-52,0959257;ROOFTOP
2024;Rio Grande;4315602;ESCOLA DE EDUCACAO INFANTIL CORUJINHA;43217877;4;1;1;AVENIDA ENGENHEIRO ENNIO RODRIGUES MAURER;89;;CASSINO;96206030;1;12;340;0;0;0;0;4;-32,1763227;-52,1579934;ROOFTOP
2024;Rio Grande;4315602;ESCOLA DE EDUCACAO INFANTIL EDUCARTE;43076203;4;1;1;RUA DUQUE DE CAXIAS;934;;CENTRO;96200020;1;1;86;0;0;0;0;0;-32,0407598;-52,0986465;RANGE_INTERPOLATED
2024;Rio Grande;4315602;ESCOLA DE EDUCACAO INFANTIL ESCONDERIJO SAPEKA;43089852;4;1;1;RUA ILHA DO MARAJO;79;;PARQUE MARINHA;96215260;1;1;64;0;0;0;0;2;-32,099048;-52,1813391;ROOFTOP
2024;Rio Grande;4315602;ESCOLA DE EDUCACAO INFANTIL GENTE MIUDA;43216145;4;1;1;RUA BARAO DE COTEGIPE;723;;CENTRO;96200290;1;4;72;0;0;0;0;0;-32,0368767;-52,1037;ROOFTOP
