NU_ANO_CENSO;NO_MUNICIPIO;CO_MUNICIPIO;NO_ENTIDADE;CO_ENTIDADE;TP_DEPENDENCIA;TP_CATEGORIA_ESCOLA_PRIVADA;TP_LOCALIZACAO;DS_ENDERECO;NU_ENDERECO;DS_COMPLEMENTO;NO_BAIRRO;CO_CEP;TP_SITUACAO_FUNCIONAMENTO;Qtd_Prof;Qtd_Matri_Inf;Qtd_Matri_Fund;Qtd_Matri_Med;Qtd_Matri_Prof;Qtd_Matri_Eja;Qtd_Matri_Esp;Latitude;Longitude;Precisao_Tipo
2024;Porto Alegre;4314902;EEI SITIO PARAISO;43008674;Privada;1;1;ESTRADA COSTA GAMA;5130;;ABERTA DOS MORROS;91788199;1;4;146;0;0;0;0;0;-30,1507471;-51,1613069;ROOFTOP
2024;Porto Alegre;4314902;EEI SO BEBE;43004261;Privada;1;1;RUA JAGUARI;582;;CRISTAL;90820180;1;9;12;0;0;0;0;2;-30,0865677;-51,2352062;ROOFTOP
2024;Porto Alegre;4314902;EEI SOBRADINHO ALEGRE;43002188;Privada;1;1;AVENIDA CORONEL LUCAS DE OLIVEIRA;1927;;PETROPOLIS;90460001;1;8;98;0;0;0;0;4;-30,0397124;-51,1946777;ROOFTOP
2024;Porto Alegre;4314902;EEI SONHO DE CRIANCA;43004687;Privada;1;1;PRACA ALBERTO RAMOS;906;;HIGIENOPOLIS;90520050;1;13;142;0;0;0;0;6;-30,0206428;-51,1823323;ROOFTOP
2024;Porto Alegre;4314902;EEI SONHO DE CRIANCA II;43009140;Privada;1;1;RUA FILADELFIA;331;;SAO JOAO;90550060;1;10;104;0;0;0;0;4;-30,0171241;-51,1934345;ROOFTOP
2024;Porto Alegre;4314902;EEI TAGARELA;43109047;Privada;1;1;RUA AFONSO PENA;115;;AZENHA;90160020;1;4;10;0;0;0;0;0;-30,0567349;-51,2168643;ROOFTOP
2024;Porto Alegre;4314902;EEI TARTARUGUINHA V;43092136;Privada;1;1;AVENIDA GANZO;601;;MENINO DEUS;90150071;1;10;90;0;0;0;0;0;-30,051955;-51,224058;ROOFTOP
2024;Porto Alegre;4314902;EEI TARTARUGUINHA VERDE III;43009310;Privada;1;1;AVENIDA GANZO;110;;MENINO DEUS;90150071;1;8;102;0;0;0;0;2;-30,0513536;-51,2270905;ROOFTOP
2024;Porto Alegre;4314902;EEI TARTARUGUINHA VERDE IV;43046258;Privada;1;1;AVENIDA GANZO;140;;MENINO DEUS;90150070;1;11;90;0;0;0;0;2;-30,0513279;-51,2266398;ROOFTOP
2024;Porto Alegre;4314902;EEI TEICHMANN E RITTER LTDA;43201008;Privada;1;1;RUA MARQUES DO HERVAL;625;;MOINHOS DE VENTO;90570140;1;5;42;0;0;0;0;0;-30,0213368;-51,1978798;ROOFTOP
2024;Porto Alegre;4314902;EEI TERRITORIOS DO APRENDER;43189733;Privada;1;1;RUA UMBU;219;;PASSO DA AREIA;91350100;1;7;82;0;0;0;0;2;-30,013838;-51,166709;ROOFTOP
2024;Porto Alegre;4314902;EEI TRES FIGUEIRAS - TARTARUGUINHA VERDE;43201024;Privada;1;1;AVENIDA DOUTOR NILO PECANHA;1353;;TRES FIGUEIRAS;91330000;1;6;92;0;0;0;0;0;-30,0291061;-51,1785966;ROOFTOP
2024;Porto Alegre;4314902;EEI TURMA DA MAGALI;43001980;Privada;1;1;ADAO PRETTO;4967;;LOMBA DO PINHEIRO;91570735;1;5;100;0;0;0;0;0;-30,1047694;-51,1156014;ROOFTOP
2024;Porto Alegre;4314902;EEI TURMA DA MONICA;43008925;Privada;1;1;RUA ELISABETH SANGOI;169;;LOMBA DO PINHEIRO;91570730;1;4;84;0;0;0;0;2;-30,1037241;-51,1171306;ROOFTOP
2024;Porto Alegre;4314902;EEI TURMA DO CASTELO;43361420;Privada;1;1;AVENIDA BENNO MENTZ;331;;VILA IPIRANGA;91370020;1;8;64;0;0;0;0;2;-30,0136632;-51,1480645;ROOFTOP
2024;Porto Alegre;4314902;EEI TURMINHA DA JU;43142249;Privada;1;1;RUA BEZERRA DE MENEZES;160;;LOMBA DO PINHEIRO;91550030;1;7;64;0;0;0;0;2;-30,1059818;-51,1130469;ROOFTOP
2024;Porto Alegre;4314902;EEI VIVENDO E APRENDENDO;43210996;Privada;1;1;AVENIDA TOLEDO PIZA;1107;;SARANDI;91120300;1;5;142;0;0;0;0;6;-29,980476;-51,1335699;ROOFTOP
2024;Porto Alegre;4314902;EEP FATEPA;43211437;Privada;1;1;RUA GENERAL VITORINO;229;;CENTRO HISTORICO;90020171;1;7;0;0;0;483;0;0;-30,0305217;-51,2245137;ROOFTOP
2024;Porto Alegre;4314902;EEP IBREP - EAD;43051545;Privada;1;1;AV. PRAIA DE BELAS;1510;TERREO;PAIA D E BELAS;90020007;1;6;0;0;6;4;0;0;-30,0518135;-51,2279921;ROOFTOP
2024;Porto Alegre;4314902;EEP SENAC COMUNIDADE;43011985;Privada;1;1;RUA CORONEL GENUINO;358;;CENTRO HISTORICO;90010350;1;7;0;0;0;300;0;2;-30,0370488;-51,2277336;ROOFTOP
2024;Porto Alegre;4314902;EMEB DR LIBERATO SALZANO VIEIRA DA CUNHA;43105505;Municipal;0;1;R XAVIER DE CARVALHO;274;;SARANDI;91110440;1;62;236;2520;693;462;438;208;-29,9942347;-51,1331041;ROOFTOP
2024;Porto Alegre;4314902;EMEEF PROF ELYSEU PAGLIOLI;43179002;Municipal;0;1;R BUTUI;221;;CRISTAL;90820150;1;10;2;330;0;0;0;222;-30,0868721;-51,2380294;ROOFTOP
2024;Porto Alegre;4314902;EMEEF PROF LUIZ FRANCISCO LUCENA BORGES;43179010;Municipal;0;1;R CLAUDIO MANOEL DA COSTA;270;;JARDIM SABARA;91210250;1;19;10;252;0;0;0;178;-30,0341641;-51,1456761;ROOFTOP
2024;Porto Alegre;4314902;EMEEF PROF LYGIA MORRONE AVERBUCK;43178995;Municipal;0;1;R SAO JOSEMARIA ESCRIVA;0;S/N;JARDIM DO SALSO;91410000;1;23;0;291;0;0;0;194;-30,0541452;-51,1692179;RANGE_INTERPOLATED
2024;Porto Alegre;4314902;EMEEF TRISTAO SUCUPIRA VIANNA;43179029;Municipal;0;1;AV ECON NILO WULFF;955;RESTINGA;RESTINGA;91790000;1;21;18;375;0;0;0;268;-30,1477348;-51,1528997;RANGE_INTERPOLATED
2024;Porto Alegre;4314902;EMEF AFONSO GUERREIRO LIMA;43105440;Municipal;0;1;R GUAIBA - LOMBA DO PINHEIRO;203;;LOMBA DO PINHEIRO;91560640;1;18;38;2598;0;0;216;142;-30,1113349;-51,1123123;ROOFTOP
2024;Porto Alegre;4314902;EMEF AMERICA;43105459;Municipal;0;1;RUA PADRE ANGELO COSTA;175;VILA VARGAS;PARTENON;91520161;1;23;0;1374;0;0;0;66;-30,078676;-51,1678505;ROOFTOP
2024;Porto Alegre;4314902;EMEF ARAMY SILVA;43105467;Municipal;0;1;R CHICO PEDRO;390;;CAMAQUA;91910650;1;32;150;2235;0;0;0;196;-30,09788;-51,2415894;ROOFTOP
2024;Porto Alegre;4314902;EMEF CAMPOS DO CRISTAL;43173713;Municipal;0;1;BC IMPERIO;75;;VILA NOVA;91750730;1;30;108;1281;0;0;0;118;-30,1193716;-51,2006315;ROOFTOP
2024;Porto Alegre;4314902;EMEF CHAPEU DO SOL;43187560;Municipal;0;1;R GOMERCINDO DE OLIVEIRA;115;;CHAPEU DO SOL;91787034;1;28;138;2844;0;0;279;190;-30,1772275;-51,1738575;ROOFTOP
2024;Porto Alegre;4314902;EMEF CHICO MENDES;43177581;Municipal;0;1;R GENTIL AMANCIO CLEMENTE;1;;MORRO SANTANA;91270315;1;21;0;2982;0;0;315;200;-30,0335342;-51,1126437;RANGE_INTERPOLATED
2024;Porto Alegre;4314902;EMEF DE SURDOS BILINGUE SALOMAO WATNICK;43241000;Municipal;0;1;R CAPITAO PEDRO WERLANG;1011;;PARTENON;91530110;1;12;14;45;0;0;57;60;-30,0634666;-51,1527608;ROOFTOP
2024;Porto Alegre;4314902;EMEF DECIO MARTINS COSTA;43105475;Municipal;0;1;R CRISTOVAO JAQUES;488;;SARANDI;91140420;1;12;154;2610;0;0;0;120;-29,9890696;-51,1070986;GEOMETRIC_CENTER
2024;Porto Alegre;4314902;EMEF DEP MARCIRIO GOULART LOUREIRO;43109128;Municipal;0;1;RUA SAIBREIRA;1;;CORONEL APARICIO BOR;91510350;1;13;0;2550;0;0;348;138;-30,078155;-51,172291;ROOFTOP
2024;Porto Alegre;4314902;EMEF DEP VICTOR ISSLER;43109225;Municipal;0;1;R DEZENOVE DE FEVEREIRO;330;PROTASIO ALVES;MARIO QUINTANA;91270450;1;29;0;3048;0;0;594;178;-30,0356273;-51,1167043;ROOFTOP
2024;Porto Alegre;4314902;EMEF DOLORES ALCARAZ CALDAS;43105483;Municipal;0;1;R DR CARLOS NIEDERAUER HOFMEISTER;85;;RESTINGA;91790020;1;39;156;3429;0;0;252;180;-30,1514915;-51,1378714;ROOFTOP
2024;Porto Alegre;4314902;EMEF GABRIEL OBINO;43109233;Municipal;0;1;AV ENG LUDOLFO BOEHL;1402;GLORIA;CASCATA;91720150;1;32;164;1389;0;0;141;68;-30,0834461;-51,2002739;ROOFTOP
2024;Porto Alegre;4314902;EMEF GOV ILDO MENEGHETTI;43107508;Municipal;0;1;R JAYME CYRINO MACHADO DE OLIVEIRA;250;;SANTA ROSA DE LIMA;91160060;1;30;68;2982;0;0;456;198;-29,9935755;-51,1054239;ROOFTOP
2024;Porto Alegre;4314902;EMEF GRANDE ORIENTE DO RGS;43108571;Municipal;0;1;R WOLFRAM METZLER;600;;RUBEM BERTA;91250320;1;36;98;2340;0;0;489;154;-30,0243256;-51,1035555;ROOFTOP
2024;Porto Alegre;4314902;EMEF HEITOR VILLA LOBOS;43105548;Municipal;0;1;AV SANTO DIAS DA SILVA;1;VILA MAPA;LOMBA DO PINHEIRO;91550500;1;36;0;2583;0;0;390;144;-30,0929989;-51,1301759;RANGE_INTERPOLATED
2024;Porto Alegre;4314902;EMEF JEAN PIAGET;43172474;Municipal;0;1;AV MAJOR MANOEL JOSE MONTEIRO;1;;RUBEM BERTA;91170570;1;39;116;2025;0;0;165;132;-30,004834;-51,0949995;ROOFTOP
2024;Porto Alegre;4314902;EMEF JOAO ANTONIO SATTE;43109217;Municipal;0;1;AV GAMAL ABDEL NASSER;500;;RUBEM BERTA;91170001;1;39;0;2364;0;0;234;124;-29,9995146;-51,0932412;ROOFTOP
2024;Porto Alegre;4314902;EMEF JOAO CARLOS DAVILA PAIXAO CORTES - LACADOR;43219543;Municipal;0;1;R BISPO SARDINHA;159;;VILA IPIRANGA;91370130;1;25;80;210;0;0;0;20;-30,0230865;-51,1486758;ROOFTOP
2024;Porto Alegre;4314902;EMEF JOSE LOUREIRO DA SILVA;43105491;Municipal;0;1;AV CAPIVARI;1999;;CRISTAL;90810070;1;38;84;2448;0;0;450;198;-30,0820331;-51,2317519;ROOFTOP
2024;Porto Alegre;4314902;EMEF JOSE MARIANO BECK;43169490;Municipal;0;1;AV JOAQUIM PORTO VILLANOVA;135;VILA PINTO;JARDIM CARVALHO;91410400;1;29;112;1677;0;0;192;84;-30,0547223;-51,1593528;ROOFTOP
2024;Porto Alegre;4314902;EMEF LAURO RODRIGUES;43109209;Municipal;0;1;R DR MARINO ABRAHAO;240;;PASSO DAS PEDRAS;91230260;1;35;122;1830;0;0;0;100;-30,018283;-51,1238773;ROOFTOP
2024;Porto Alegre;4314902;EMEF LEOCADIA FELIZARDO PRESTES;43109063;Municipal;0;1;R ROMEU DE VASCONCELLOS ROSA;10;LOTEAMENTO DO SALSO;VILA NOVA;91751370;1;30;156;1254;0;0;147;86;-30,1290265;-51,2165623;GEOMETRIC_CENTER
2024;Porto Alegre;4314902;EMEF LIDOVINO FANTON;43109144;Municipal;0;1;R MANOEL FARIA DA ROSA PRIMO;940;RESTINGA VELHA;RESTINGA;91790770;1;40;126;2673;0;0;183;122;-30,1614052;-51,1434391;ROOFTOP
2024;Porto Alegre;4314902;EMEF MARIO QUINTANA;43183018;Municipal;0;1;R C VILA CASTELO;1;;RESTINGA;91790200;1;28;0;1206;0;0;0;64;-30,1539207;-51,1319929;ROOFTOP
2024;Porto Alegre;4314902;EMEF MIGRANTES;43177018;Municipal;0;1;AVENIDA SEVERO DULLIUS;165;;ANCHIETA;90200310;1;21;56;405;0;0;0;26;-29,9868885;-51,1577866;ROOFTOP
2024;Porto Alegre;4314902;EMEF MORADAS DA HIPICA;43293069;Municipal;0;1;R GERALDO TOLLENS LINCK;0;;HIPICA;91787214;1;34;194;2625;0;0;0;152;-30,1584473;-51,1771718;RANGE_INTERPOLATED
2024;Porto Alegre;4314902;EMEF MORRO DA CRUZ;43177034;Municipal;0;1;RUA SANTA TERESA VILA SAO JOSE COMUNITARIA;541;;VILA SAO JOSE;91520713;1;27;260;2637;0;0;0;126;-30,0780254;-51,1607964;ROOFTOP
2024;Porto Alegre;4314902;EMEF NEUSA GOULART BRIZOLA;43177042;Municipal;0;1;R MONSENHOR RUBEN NEIS;430;;CAVALHADA;91920243;1;15;82;1020;0;0;0;112;-30,1172975;-51,2283059;ROOFTOP
2024;Porto Alegre;4314902;EMEF NOSSA SENHORA DE FATIMA;43105513;Municipal;0;1;R A VILA N S FATIMA-DIVINEIA;15;;BOM JESUS;91420701;1;16;130;1833;0;0;162;96;-30,0488304;-51,1611287;ROOFTOP
2024;Porto Alegre;4314902;EMEF NOSSA SENHORA DO CARMO;43204643;Municipal;0;1;R BISPO MARINO PRUDENCIO MOREIRA;95;5 UNIDADE;RESTINGA;91790206;1;31;76;2109;0;0;303;124;-30,1453437;-51,1274729;ROOFTOP
2024;Porto Alegre;4314902;EMEF PEPITA DE LEAO;43105521;Municipal;0;1;R ESTADIO;29;;PASSO DAS PEDRAS;91230030;1;30;24;1353;0;0;0;122;-30,0154482;-51,128159;ROOFTOP
2024;Porto Alegre;4314902;EMEF PORTO ALEGRE;43177050;Municipal;0;1;R WASHINGTON LUIZ;203;;CENTRO HISTORICO;90010160;1;22;0;0;0;0;276;36;-30,0364589;-51,2395515;ROOFTOP
2024;Porto Alegre;4314902;EMEF PORTO NOVO;43048200;Municipal;0;1;RUA AMELIA SANTINI FORTUNATI;101;;SANTA ROSA DE LIMA;91160810;1;23;164;1185;0;0;0;118;-30,0008585;-51,1065609;ROOFTOP
2024;Porto Alegre;4314902;EMEF PRES JOAO BELCHIOR MARQUES GOULART;43108563;Municipal;0;1;R JOAO LUIZ PUFAL;100;VILA ELIZABETH;SARANDI;91120530;1;34;134;1770;0;0;0;128;-29,9795461;-51,1261992;ROOFTOP
2024;Porto Alegre;4314902;EMEF PRESIDENTE VARGAS;43105530;Municipal;0;1;RUA ANA AURORA DO AMARAL LISBOA;60;;PASSO DAS PEDRAS;91230000;1;17;0;1308;0;0;0;96;-30,016328;-51,1270989;ROOFTOP
2024;Porto Alegre;4314902;EMEF PROF ANA IRIS DO AMARAL;43109195;Municipal;0;1;AV MARIO MENEGHETTI;1000;;MORRO SANTANA;91260190;1;36;68;1104;0;0;0;92;-30,0315139;-51,125444;ROOFTOP
2024;Porto Alegre;4314902;EMEF PROF ANISIO TEIXEIRA;43172490;Municipal;0;1;RUA FRANCISCO MATTOS TERRES;40;JARDIM URUBATA;HIPICA;91755070;1;39;0;2835;0;0;315;222;-30,1596207;-51,2003418;ROOFTOP
2024;Porto Alegre;4314902;EMEF PROF GILBERTO JORGE GONCALVES DA SILVA;43109071;Municipal;0;1;R MORRO ALTO;433;;IPANEMA;91751650;1;24;72;528;0;0;0;80;-30,1369495;-51,2108905;ROOFTOP
2024;Porto Alegre;4314902;EMEF PROF JUDITH MACEDO DE ARAUJO;43109055;Municipal;0;1;RUA SAUL CONSTANTINO VL SJ COMUNITARIA;100;;VILA SAO JOSE;91520716;1;19;0;2142;0;0;306;98;-30,0775281;-51,1628331;ROOFTOP
2024;Porto Alegre;4314902;EMEF PROF LARRY JOSE RIBEIRO ALVES;43109098;Municipal;0;1;AV ECON NILO WULFF;1000;S/N;RESTINGA;91790000;1;16;0;2373;0;0;0;98;-30,1509535;-51,1437004;ROOFTOP
2024;Porto Alegre;4314902;EMEF RINCAO;43293050;Municipal;0;1;BC UM RUA LUIZ OTAVIO;347;;BELEM VELHO;91787331;1;14;0;1461;0;0;0;98;-30,1190729;-51,1609444;ROOFTOP
2024;Porto Alegre;4314902;EMEF SAINT HILAIRE;43167179;Municipal;0;1;R GERVAZIO BRAGA PINHEIRO;427;;LOMBA DO PINHEIRO;91570490;1;26;34;2631;0;0;303;244;-30,123579;-51,0977275;ROOFTOP
2024;Porto Alegre;4314902;EMEF SEN ALBERTO PASQUALINI;43107842;Municipal;0;1;R TEN ARIZOLY FAGUNDES;250;QUARTA UNIDADE;RESTINGA;91790520;1;34;0;3018;0;0;984;250;-30,1530206;-51,1434196;ROOFTOP
2024;Porto Alegre;4314902;EMEF TIMBAUVA;43189253;Municipal;0;1;R SEIS;0;;MARIO QUINTANA;91250000;1;32;164;1884;0;0;0;132;-30,0224348;-51,0953343;RANGE_INTERPOLATED
2024;Porto Alegre;4314902;EMEF VER ANTONIO GIUDICE;43172482;Municipal;0;1;RUA DR CAIO BRANDAO DE MELLO;1;;HUMAITA;90250110;1;26;0;2376;0;0;573;192;-29,9805199;-51,1860004;ROOFTOP
2024;Porto Alegre;4314902;EMEF VER CARLOS PESSOA DE BRUM;43109080;Municipal;0;1;R ABOLICAO;1;RESTINGA VELHA;RESTINGA;91790130;1;45;80;3042;0;0;366;156;-30,1582633;-51,1396412;GEOMETRIC_CENTER
2024;Porto Alegre;4314902;EMEF VER MARTIM ARANHA;43109101;Municipal;0;1;R CONEGO PAULO ISIDORO DE NADAL;1;SANTA TERESA;SANTA TEREZA;90830540;1;26;78;1725;0;0;324;154;-30,0846066;-51,2289312;RANGE_INTERPOLATED
2024;Porto Alegre;4314902;EMEF VILA MONTE CRISTO;43175120;Municipal;0;1;RUA CARLOS SUPERTI;84;;VILA NOVA;91750020;1;48;96;2535;0;0;585;252;-30,1223182;-51,2177233;ROOFTOP
2024;Porto Alegre;4314902;EMEF WENCESLAU FONTOURA;43173721;Municipal;0;1;R IRMA INES FAVERO;1;;MARIO QUINTANA;91250095;1;33;160;2316;0;0;0;170;-30,0265963;-51,1008306;RANGE_INTERPOLATED
2024;Porto Alegre;4314902;EMEI BAIRRO CAVALHADA;43173705;Municipal;0;1;R CANELA;180;CAVALHADA;CAVALHADA;91740190;1;13;144;0;0;0;0;18;-30,0996314;-51,2293257;ROOFTOP
2024;Porto Alegre;4314902;EMEI DA VILA DA PASCOA;43173551;Municipal;0;1;R LORIS JOSE ISATTO;0;VL SANTA ROSA;RUBEM BERTA;91160160;1;6;40;0;0;0;0;4;-29,9933437;-51,1077576;RANGE_INTERPOLATED
2024;Porto Alegre;4314902;EMEI DA VILA ELIZABETH;43173624;Municipal;0;1;R PAULO GOMES DE OLIVEIRA;120;VILA ELIZABETH;SARANDI;91120570;1;5;186;0;0;0;0;10;-29,9801029;-51,1271371;ROOFTOP
2024;Porto Alegre;4314902;EMEI DA VILA FLORESTA;43173616;Municipal;0;1;R MONTE ALEGRE;55;JARDIM FLORESTA;JARDIM FLORESTA;91040120;1;7;178;0;0;0;0;10;-30,0034946;-51,1561505;ROOFTOP
2024;Porto Alegre;4314902;EMEI DA VILA MAPA II;43173497;Municipal;0;1;RUA PEDRO GOLOMBIEWSKI;100;;LOMBA DO PINHEIRO;91550230;1;20;260;0;0;0;0;18;-30,0961727;-51,1344804;RANGE_INTERPOLATED
2024;Porto Alegre;4314902;EMEI DA VILA MAX GEISS;43173667;Municipal;0;1;R ANTONIO FRANCISCO LISBOA;400;RUBEM BERTA;RUBEM BERTA;91180040;1;14;146;0;0;0;0;20;-30,0080281;-51,0969939;ROOFTOP
2024;Porto Alegre;4314902;EMEI DA VILA NOVA RESTINGA;43173560;Municipal;0;1;R ALVARO DIFINI;480;;RESTINGA;91790560;1;18;354;0;0;0;0;32;-30,1489191;-51,1453974;ROOFTOP
2024;Porto Alegre;4314902;EMEI DA VILA NOVA SAO CARLOS;43173500;Municipal;0;1;R DARCY REIS NUNES;30;;LOMBA DO PINHEIRO;91560570;1;7;224;0;0;0;0;2;-30,1108239;-51,110654;ROOFTOP
2024;Porto Alegre;4314902;EMEI DA VILA SANTA ROSA;43175155;Municipal;0;1;AV DONARIO BRAGA;1;VILA SANTA ROSA;RUBEM BERTA;91160360;1;20;250;0;0;0;0;24;-29,9973763;-51,106822;ROOFTOP
2024;Porto Alegre;4314902;EMEI DA VILA TRONCO;43173543;Municipal;0;1;AV MOAB CALDAS;129;;SANTA TEREZA;90880310;1;9;186;0;0;0;0;12;-30,0680744;-51,2149948;ROOFTOP
2024;Porto Alegre;4314902;EMEI DA VILA VALNERI ANTUNES;43177026;Municipal;0;1;AV MARTIM FELIX BERTA;2353;VILA VALNERI ANTUNES;MARIO QUINTANA;91270650;1;10;392;0;0;0;0;30;-30,030527;-51,1116684;ROOFTOP
2024;Porto Alegre;4314902;EMEI DO JARDIM SALOMONI;43173675;Municipal;0;1;R JOAQUIM DE CARVALHO;325;VILA NOVA;VILA NOVA;91740840;1;13;194;0;0;0;0;12;-30,1164955;-51,2206094;ROOFTOP
2024;Porto Alegre;4314902;EMEI DOM LUIZ DE NADAL;43173586;Municipal;0;1;R DR CARLOS NIEDERAUER HOFMEISTER;587;;RESTINGA;91790020;1;16;310;0;0;0;0;28;-30,150541;-51,1395622;RANGE_INTERPOLATED
2024;Porto Alegre;4314902;EMEI DOS MUNICIPARIOS TIO BARNABE;43173527;Municipal;0;1;R OTTO ERNST MEYER;55;AZENHA;AZENHA;90050060;1;18;214;0;0;0;0;12;-30,0464945;-51,2156123;ROOFTOP
2024;Porto Alegre;4314902;EMEI DR WALTER SILBER;43173535;Municipal;0;1;RUA FREI CLEMENTE;150;;VILA SAO JOSE;91520260;1;14;246;0;0;0;0;26;-30,0708798;-51,1698979;ROOFTOP
2024;Porto Alegre;4314902;EMEI ERICO VERISSIMO;43173691;Municipal;0;1;R MODESTO FRANCO;100;;PASSO DAS PEDRAS;91230100;1;21;338;0;0;0;0;30;-30,0146241;-51,1275558;ROOFTOP
2024;Porto Alegre;4314902;EMEI FLORENCIA VURLOD SOCIAS;43173578;Municipal;0;1;R TEN ARIZOLY FAGUNDES;250;ACESSO I SN;RESTINGA;91790520;1;21;366;0;0;0;0;16;-30,1530206;-51,1434196;ROOFTOP
2024;Porto Alegre;4314902;EMEI HUMAITA;43175147;Municipal;0;1;RUA DR CAIO BRANDAO DE MELLO;1;;HUMAITA;90250110;1;13;192;0;0;0;0;10;-29,9805199;-51,1860004;ROOFTOP
2024;Porto Alegre;4314902;EMEI ILHA DA PINTADA;43175163;Municipal;0;1;R GARRUCHOS;0;;ARQUIPELAGO;90090080;1;17;204;0;0;0;0;12;-30,0165301;-51,2604882;RANGE_INTERPOLATED
2024;Porto Alegre;4314902;EMEI JARDIM BENTO GONCALVES;43173683;Municipal;0;1;R SARGENTO EXPED GERALDO SANTANA;40;PARTENON;PARTENON;91530640;1;9;166;0;0;0;0;8;-30,0695233;-51,1553468;ROOFTOP
2024;Porto Alegre;4314902;EMEI JARDIM CAMAQUA;43173489;Municipal;0;1;R JARDIM DAS BROMELIAS;1;;CAMAQUA;91920400;1;9;164;0;0;0;0;6;-30,1105956;-51,2345237;RANGE_INTERPOLATED
2024;Porto Alegre;4314902;EMEI JP CANTINHO AMIGO;43107672;Municipal;0;1;PRACA GARIBALDI;0;;AZENHA;90050020;1;4;134;0;0;0;0;26;-30,0435435;-51,2209477;RANGE_INTERPOLATED
2024;Porto Alegre;4314902;EMEI JP CIRANDINHA;43107680;Municipal;0;1;RUA VINTE E QUATRO DE OUTUBRO;211;;INDEPENDENCIA;90510002;1;3;52;0;0;0;0;4;-30,0278716;-51,2047608;ROOFTOP
2024;Porto Alegre;4314902;EMEI JP GIRAFINHA;43107699;Municipal;0;1;PCA JAYME TELLES;1;;SANTANA;90650100;1;4;142;0;0;0;0;10;-30,052007;-51,2063451;ROOFTOP
2024;Porto Alegre;4314902;EMEI JP MEU AMIGUINHO;43107702;Municipal;0;1;R SAO CARLOS;636;PCA BART DE GUSMAO;FLORESTA;90220121;1;4;126;0;0;0;0;18;-30,0206548;-51,2102874;ROOFTOP
2024;Porto Alegre;4314902;EMEI JP PASSARINHO DOURADO;43107710;Municipal;0;1;AV GUIDO MONDIN;970;PRACA SAO GERALDO;SAO GERALDO;90230260;1;6;60;0;0;0;0;4;-30,0115365;-51,195985;RANGE_INTERPOLATED
2024;Porto Alegre;4314902;EMEI JP PATINHO FEIO;43108369;Municipal;0;1;AV BRASIL;593;;SAO GERALDO;90230061;1;3;68;0;0;0;0;2;-30,0052527;-51,201498;ROOFTOP
2024;Porto Alegre;4314902;EMEI JP PICA-PAU AMARELO;43107729;Municipal;0;1;PCA GEN OSORIO;1;;CENTRO HISTORICO;90010520;1;6;84;0;0;0;0;4;-30,034623;-51,2367896;ROOFTOP
2024;Porto Alegre;4314902;EMEI MAMAE CORUJA;43185401;Municipal;0;1;AV BENTO GONCALVES;642;;AZENHA;90650000;1;16;160;0;0;0;0;10;-30,0518353;-51,2066191;ROOFTOP
2024;Porto Alegre;4314902;EMEI MARIA MARQUES FERNANDES;43173608;Municipal;0;1;AV SANTO DIAS DA SILVA;550;;LOMBA DO PINHEIRO;91550500;1;18;234;0;0;0;0;16;-30,0971506;-51,1330301;ROOFTOP
2024;Porto Alegre;4314902;EMEI MIGUEL GRANATO VELASQUEZ;43048196;Municipal;0;1;R ARMANDO COSTA;0;LOTEAMENTO BONANZA;SARANDI;91120450;1;17;268;0;0;0;0;12;-29,9822822;-51,1258411;RANGE_INTERPOLATED
2024;Porto Alegre;4314902;EMEI NOVA GLEBA;43173454;Municipal;0;1;R GUIDO ALBERTO WERLANG;747;;RUBEM BERTA;91170300;1;4;250;0;0;0;0;14;-29,9961709;-51,093285;ROOFTOP
2024;Porto Alegre;4314902;EMEI OSMAR DOS SANTOS FREITAS;43181112;Municipal;0;1;BC UM RUA DONA OTILIA;497;SANTA TEREZA;SANTA TEREZA;90830582;1;4;226;0;0;0;0;10;-30,0805075;-51,2277862;ROOFTOP
2024;Porto Alegre;4314902;EMEI PADRE ANGELO COSTA;43173470;Municipal;0;1;RUA PRIMEIRO DE MARCO;300;;VILA SAO JOSE;91520620;1;7;234;0;0;0;0;20;-30,065941;-51,1675044;ROOFTOP
2024;Porto Alegre;4314902;EMEI PARQUE DOS MAIAS II;43173519;Municipal;0;1;R AMAURI CAFRUNE;149;;RUBEM BERTA;91170075;1;4;194;0;0;0;0;12;-30,0045779;-51,0945661;ROOFTOP
2024;Porto Alegre;4314902;EMEI PAULO FREIRE;43181376;Municipal;0;1;AV MERIDIONAL;0;ESQUINA RUA TOBAGO;RESTINGA;91790070;1;19;342;0;0;0;0;26;-30,1548487;-51,1391639;RANGE_INTERPOLATED
2024;Porto Alegre;4314902;EMEI PONTA GROSSA;43175139;Municipal;0;1;ESTR RETIRO DA PONTA GROSSA;3581;;PONTA GROSSA;91780590;1;4;286;0;0;0;0;24;-30,1851766;-51,2101445;ROOFTOP
2024;Porto Alegre;4314902;EMEI PROF MARIA HELENA CAVALHEIRO GUSMAO;43173659;Municipal;0;1;R SILVINO OLIVEIRA;250;;VILA NOVA;91750057;1;22;120;0;0;0;0;2;-30,12499;-51,2192808;ROOFTOP
2024;Porto Alegre;4314902;EMEI PROTASIO ALVES;43173462;Municipal;0;1;R ARACY FROES;210;;JARDIM SABARA;91210230;1;11;200;0;0;0;0;22;-30,0396977;-51,1442213;ROOFTOP
